feature,coefficient
auszubilden,-0.005908589612365345
gesagt aber,-0.005908641950506419
knoten,-0.005908656152133866
bessere versorgung,-0.005908690144788921
wichtigen fragen,-0.00590869689547353
reife,-0.005908717699096595
wie sehen,-0.005908718684946227
besseres zu,-0.005908771213968792
repräsentation,-0.005908795995123921
nehmen muss,-0.005909285502363469
treffen dass,-0.005909301721399043
wahl eines,-0.005909417805866301
stellungnahme zu,-0.005909819712651652
einzelnen bundesländern,-0.005909855520912626
der supermarktkasse,-0.005909914154077385
fast immer,-0.005909914856216536
die globalisierung,-0.005909916368267135
finanzausschusses,-0.005909938886714813
des finanzausschusses,-0.005909938886714813
asylgesetz,-0.0059100029109722405
rechtsextremer,-0.005910362810194928
könnte den,-0.005910740018338031
wir niemals,-0.005910787744924145
zerstört werden,-0.0059108008882191145
tötungen,-0.005910826565162842
verstanden habe,-0.005911196221530141
krankenversicherung im,-0.005911320588722808
die schäden,-0.005911390604435794
da stimme,-0.0059114083297578226
darüber einig,-0.005911491674773325
entlassungen,-0.005911526706929686
an co2,-0.005911584448770762
fortwährenden,-0.0059116917043726255
denn erst,-0.005912010747810062
so schwierig,-0.005912064277176128
in geschlossenen,-0.005912194200384995
frauen als,-0.005912198887419795
des ehrenamtes,-0.00591220096032549
neid,-0.005912361337797619
zugreifen können,-0.005912413491269951
streicht,-0.0059125164318440315
asylverfahren in,-0.005912561009263845
der gerechten,-0.005912600380079374
auf verschiedenen,-0.005912726820832004
ausdruck zu,-0.005912895017118124
stellt uns,-0.005912960254361049
niveau zu,-0.0059131548660404775
und moldau,-0.005913171715633946
sollten um,-0.005913185213797245
playing,-0.005913186876880653
wlan,-0.005913230450310024
den gesetzentwürfen,-0.005913310237655056
der aufrechterhaltung,-0.00591371803377682
keine einigung,-0.005913813298717208
verstehen wir,-0.005913973493200949
werter,-0.005914230161826246
verhaftung,-0.005914260107150331
ist bezeichnend,-0.005914463431721115
eine wachsende,-0.005914566422662323
externer,-0.005914625823798479
hygienekonzepten,-0.005914730057355703
keine politische,-0.005914789345207979
nicht erfolgt,-0.005914817258462645
kandidatinnen und,-0.005914917469078282
leistungserbringung,-0.005914973725800745
wege zur,-0.005914997943050255
opposition im,-0.005915098441009568
der unsicherheit,-0.005915103156380221
gewählt und,-0.005915155116038808
dem nato,-0.0059151794020139165
erfolgreich sind,-0.005915214044900926
aktionsplan gegen,-0.005915365133331695
den verbrechen,-0.005915393007898117
385,-0.005915590935924323
würde diese,-0.005915692697387401
zielgerichtet und,-0.005915775258774422
bayer,-0.005915857690380324
möglicherweise sogar,-0.005915965121287783
die einkommen,-0.005915971816970653
halbierung des,-0.005916137842785742
jetzt eben,-0.005916155138106748
wäre zu,-0.005916210290759433
eingebracht worden,-0.005916264378253579
kooperation der,-0.005916736743345195
wichtig damit,-0.00591713278694223
freie meinungsäußerung,-0.005917239123972235
zeit lang,-0.005917278475160836
nun dass,-0.005917505967920346
öffentliche daseinsvorsorge,-0.005917801940205884
die wissenschaftsfreiheit,-0.005917836754547837
die 35,-0.005917903067703339
umsetzbarkeit,-0.00591791868981768
und waren,-0.005918202786432279
zur vorbereitung,-0.005918210294212067
abgelehnt wurde,-0.005918463984907491
kulturgüter,-0.005918685348685638
sie all,-0.005918776259395624
hergestellt wird,-0.005918913371801452
der aussprache,-0.00591892358314189
unternehmen noch,-0.005919417475878484
zeitarbeit,-0.005919810493342334
infrastrukturausbau,-0.005920051594159979
heimatregion,-0.005920076062662844
woche noch,-0.005920081756517496
sportausschuss,-0.005920103935449987
ist sinnvoll,-0.0059201594067738485
weil mir,-0.005920175015113546
egal ist,-0.005920297743562033
sprache zu,-0.005920299758654854
vorauszahlungen,-0.005920305943718357
situation sind,-0.005920425064924074
eine auf,-0.0059205471601429215
ende sogar,-0.005920682331802223
handfeste,-0.005920714137787552
freiraum,-0.005920830006887494
ganz großer,-0.005920893436034083
deutschen umwelthilfe,-0.0059210226285309735
den realitäten,-0.005921092328440852
unterstützten,-0.0059211073791564746
waren aber,-0.005921313746223051
grünen dass,-0.005921429086509117
kommunalen spitzenverbänden,-0.005921457178080475
beauftragten der,-0.0059214638110353995
nicht erlauben,-0.005921471942496493
sich ausschließlich,-0.005921620663602017
ukraine ein,-0.005921640546892607
bringen will,-0.005921772060902618
pascal,-0.005921780271606453
ifo institut,-0.005921910590939117
können brauchen,-0.0059219164835898
berechtigt ist,-0.005921964246601768
allem weil,-0.005922102336350092
eine kindergrundsicherung,-0.0059221552739936005
die individuellen,-0.005922245451160412
dem berliner,-0.0059223816452435955
verhindert haben,-0.005922454347472964
strom zu,-0.005922481842882764
druck setzen,-0.005922483743451456
sehr kurzen,-0.005922618982352458
aller demokratischen,-0.0059226590673998715
zielgruppen,-0.0059228789715906095
auf 70,-0.005923125072754508
aus kolonialen,-0.005923139637303466
der kunst,-0.005923367460600672
folge einer,-0.005923391358811185
klage gegen,-0.005923549487090424
jetzt wie,-0.005923675321191773
und betrieben,-0.0059238236648828475
bitten wir,-0.005923837298026168
grundgesetzes in,-0.005923866891191818
in bangladesch,-0.005923911645083832
vermieten,-0.005923918651619519
aber warum,-0.005923921411519251
fehlt und,-0.005923946145774154
eingesehen,-0.005924095526784423
anforderungen und,-0.0059241420283176575
verträge mit,-0.005924174559620918
und zielgerichtet,-0.005924203480315186
und lernen,-0.005924582675793421
könnten auch,-0.005924623579102656
eu ländern,-0.005924634253046511
religion und,-0.005924674207002388
mutes,-0.005924675509188161
werden eben,-0.0059247684307749465
weiterhelfen,-0.005924807596692375
dem deutschlandticket,-0.005924874237219853
veranstaltet,-0.005925139953438827
aber weiterhin,-0.005925381625324635
dem regierungsentwurf,-0.0059257572531120645
aufrichtig,-0.005926070227867787
zusammenarbeit die,-0.00592607253153688
sparen können,-0.005926101425219113
städten in,-0.005926283444819692
einem echten,-0.005926451424951202
konjunktur und,-0.005926475759336954
ein fortschritt,-0.0059266240162261195
aber besonders,-0.0059271385890564835
und täter,-0.005927176304122025
wirklich brauchen,-0.005927281208233224
dreieinhalb jahren,-0.00592732190638162
tagesordnungspunkt 30,-0.005927362500663811
nachdem es,-0.0059275174379639075
alle seiten,-0.0059275394241638845
nun kommt,-0.00592763897659224
belasten und,-0.005927713829087024
energien gesetzes,-0.005927897151467428
die nord,-0.0059279238037397335
zensus 2011,-0.005928101823151965
die mittelschicht,-0.005928145841419177
proaktiv,-0.005928366911333087
etatentwurf,-0.005928385174154207
situation kommen,-0.005928563800429264
benin bronzen,-0.0059285806453753635
schaffen wenn,-0.005928624490089248
sanktionsmöglichkeiten,-0.005928660620279301
tillmann,-0.005928678824268197
nieder,-0.005928909960000541
eindruck gewinnen,-0.005928997193194364
klimaschutzprogramm 2030,-0.0059291377440196125
motiven,-0.005929161696443852
mittlerweile eine,-0.005929212389796769
sich inzwischen,-0.005929371457067092
so wir,-0.005929438773363101
und wasser,-0.0059296406909687
ist wahrscheinlich,-0.00593002275061469
kabinett beschlossen,-0.005930102798274536
angewiesen dass,-0.005930151334572395
seite nicht,-0.005930163542730844
und rechtsextremismus,-0.005930651707655155
zu installieren,-0.005930729823546249
beraten die,-0.005930801460310956
wöchentlichen,-0.005930869223060334
vor ablauf,-0.005930919592592998
von industrie,-0.005930921209034949
diesem neuen,-0.0059309610371067745
ländergrenzen,-0.0059310319703971244
wir verfolgen,-0.0059312460394159525
von 2006,-0.005931430635372006
abgegeben werden,-0.005931447397311154
man einmal,-0.0059314722261524355
erzielen können,-0.005931656539253889
die fünf,-0.00593165855999164
grundzüge,-0.005931810417983735
nochmalige,-0.005931811144120487
an welcher,-0.00593207294772258
und unmittelbar,-0.005932110869885434
turnhallen,-0.00593230543231811
wohnen stadtentwicklung,-0.005932433153915517
bruch mit,-0.00593260399455799
herkunft und,-0.0059326413231605615
fast jeder,-0.005932707540061393
bedeutung dieser,-0.00593282730821633
ans licht,-0.005933051314013717
freie presse,-0.005933420158137464
spd geführten,-0.00593354941160095
aufweichen,-0.005933574354995403
von waren,-0.005933645731913742
so wollen,-0.0059337368335099635
130 000,-0.00593377801716014
mich was,-0.0059338699866878595
des umbaus,-0.00593390371813267
instrument ist,-0.0059339541295476
einsetzen werden,-0.005934041090646172
rotstift,-0.005934281556925559
kann noch,-0.005934416266134921
bätzing lichtenthäler,-0.005934613788538129
lichtenthäler,-0.005934613788538129
bätzing,-0.005934613788538129
fehlt die,-0.005934873998296954
der moment,-0.005935039328574225
der kinderrechte,-0.005935088928048295
im bayerischen,-0.005935240066705246
gibt was,-0.0059352502937581935
handlungsoptionen,-0.005935344910161849
der inklusion,-0.005935567074347615
am gesellschaftlichen,-0.005935661128616193
beispielhaft für,-0.005935664217037269
afghanistans,-0.0059356679003338235
1005 sitzung,-0.005935734958473604
heimliche,-0.005936300380387497
das bmi,-0.005936531529326786
informationssystem,-0.005936665526251557
die arbeits,-0.005936740482608607
von beiden,-0.0059369506771308304
ausdruck kommt,-0.005937297431472329
definitionen,-0.0059373190121657475
die kommen,-0.005937457219156092
die freunde,-0.005937482466524289
deswegen so,-0.005937530501041208
der sagte,-0.00593840469688862
dies auf,-0.0059384304122016025
einigung zwischen,-0.0059384328203626125
widerspruchs,-0.005938526531566798
impfpass,-0.005938772957805899
euro schulden,-0.005938797405925429
sie bauen,-0.005938834087652693
grotesk,-0.005939051892949328
nachhaltigkeitszielen,-0.005939127497808661
dient nicht,-0.005939135927726991
vorgesehen werden,-0.005939214427457487
nun über,-0.005939216661973601
bafög novelle,-0.005939252889417736
nahmen,-0.005939285747414918
weiter vorangetrieben,-0.005939313700397333
drei beispiele,-0.005939456707673576
allen regionen,-0.005939532276528628
des schienennetzes,-0.005939591071746651
frauen haben,-0.005939626138320246
das halten,-0.005939627201826991
beim netzausbau,-0.005939685047668235
begangen worden,-0.005939719240479463
einer gruppe,-0.005940019015787293
mit sogenannten,-0.005940131169105148
auszahlung des,-0.005940153439341502
grundlagen dafür,-0.00594031049970042
und vorgaben,-0.005940411512980319
begehung von,-0.005940520221107405
soldaten sowie,-0.005940547675233878
schwule,-0.005940641383403285
zeitgeist,-0.005940840993268851
nationaler und,-0.005940893920950321
männlich,-0.0059409105448255724
soll ja,-0.005941136199926836
ärztliche versorgung,-0.005941302025516316
von kinderpornografie,-0.00594179706781737
gesellschaftspolitische,-0.005941982379723746
gerechtigkeit für,-0.005942182227097055
rücksichtnahme,-0.005942194568571211
zivilrecht,-0.005942309613794485
uns stattdessen,-0.005942495757114306
vielen herzlichen,-0.005942556901336793
etwa auch,-0.005942824734548966
seite gibt,-0.005943153229413695
auf elektromobilität,-0.005943290697953305
brauchen damit,-0.005943643618164987
recht mit,-0.0059438208069853594
habe dann,-0.005943870695039526
das setzt,-0.005943876448195524
betreuungsangebote,-0.005943941522942639
vergangenen montag,-0.005944003605181875
fraktion ganz,-0.005944045146074863
suizidhilfe,-0.005944052567129621
leider zu,-0.005944377979596305
von ehrenamtlichen,-0.005944399472953526
muslimfeindlichkeit,-0.005944440151535238
worst,-0.005944593552342667
vorstellung dass,-0.005944765469526963
bundesbildungsministerin,-0.005944977307878344
konkret im,-0.005944983779960295
maßvoll,-0.005945084023936605
ende dazu,-0.005945296508456082
irgend,-0.00594536978544824
und echte,-0.00594559265677513
schwabe,-0.005945661270611986
berufsbetreuer,-0.005945798065698953
der wälder,-0.005945874287251801
beauftragter,-0.005945932884793252
auffassung des,-0.005946001501050735
der geplante,-0.005946055725821475
feier,-0.005946175100030236
bestimmenden,-0.005946306703321351
unserer städte,-0.005946613624386918
genötigt,-0.005946953438432501
wohn und,-0.005947148869278565
wirklich auch,-0.005947234734770775
verschenkt,-0.005947348048457915
land kommen,-0.005947374935236853
schuldenbremse im,-0.00594739609338073
sympathie für,-0.005947409216907133
raum dass,-0.0059474148671471855
unerwähnt lassen,-0.005947602179428364
betroffenen zu,-0.005947623912754399
umsetzungen,-0.0059476487070452486
sich ständig,-0.0059477669461061285
die ungleichheit,-0.005947811021187311
gases,-0.005947856783021212
19 und,-0.0059480046164259864
des anteils,-0.005948120104613237
jahre an,-0.0059482183979258215
unter anderen,-0.005948522154027858
dreist,-0.005948891868515945
sowie deren,-0.005949103626870516
manch einer,-0.005949162820076787
eine kampagne,-0.005949586339475746
kürzen sie,-0.005949796799320781
wettbewerbsfähig zu,-0.005950241079144318
kalkül,-0.005950251504377365
leute auf,-0.005950408739580445
sanktionen in,-0.005950441703362478
fairen und,-0.005950654951549082
und täglich,-0.005951008240637418
offene gesellschaft,-0.00595109721617567
kein platz,-0.005951359338880799
top 30,-0.005951522952997993
gut finden,-0.005951526235846124
in besonderen,-0.005951892189795768
wer soll,-0.005951912307531555
nutzungen,-0.005951969438663153
das fängt,-0.005952123594457496
80 jahren,-0.0059523105539355066
check in,-0.005952313135931885
ja wirklich,-0.005952346694816968
olympics world,-0.005952358371664137
unterhalten und,-0.005952451714444287
schließen der,-0.00595265411674178
elternteils,-0.005952707022080168
sind weitere,-0.005952717298471874
verpflichteten,-0.005952751152833118
des erblassers,-0.005952934062819016
erblassers,-0.005952934062819016
einzuwirken,-0.005953011067726745
ist erstens,-0.005953091363126759
automatisiert,-0.005953224062924947
partner für,-0.005953250143540087
was übrigens,-0.005953383471103746
umgesetzt hat,-0.005953597337636459
klaren sein,-0.0059536209913494545
eine zeitgemäße,-0.00595371168992533
beständig,-0.0059537879333331585
bevölkerungsentwicklung,-0.0059539051838291114
richtig denn,-0.005954062312015096
große wurf,-0.0059541745398604806
noch gesagt,-0.005954182060680504
besonderen situation,-0.005954295318604442
wesentlicher baustein,-0.0059543637322791425
ergebenden,-0.0059544227921010965
kopf in,-0.00595452590326113
tagen haben,-0.005955082055557351
futter,-0.005955389238890051
eilverfahren,-0.005955413897638451
kappung,-0.005955521242388032
von zusätzlichen,-0.0059555386994753975
vorstellungen der,-0.005955831327835027
abteilungsleiter,-0.005955924808312481
bliebe,-0.005955986566175447
weltmeister,-0.005956593790899758
ganz auf,-0.005956600807273274
wort zum,-0.005956899623663935
unterstützung zur,-0.005957122989096884
das positive,-0.005957555263615927
wochen noch,-0.00595772295526876
steht wie,-0.005957781400492483
schmuggel,-0.005957810188640655
läden,-0.005958002132338814
klimaschutz bei,-0.005958115960585706
